"OBJECT_ID","EIN","NAME","TAXYR","FORMTYPE","URL","SI_03_GRANT_US_INDIV_TYPE_GRANT","SI_03_GRANT_US_INDIV_NUM","SI_03_GRANT_US_INDIV_AMT_CASH","SI_03_GRANT_US_INDIV_MOV"
"201432589349300018","223079967","COLLINGSWOOD ATHLETIC HALL OF FAME","2013","990","https://s3.amazonaws.com/irs-form-990/201432589349300018_public.xml","ACADEMIC SCHOLARSHIPS",NA,NA,NA
"202033529349300043","561776900","CORE SOUND WATERFOWL MUSEUM","2019","990","https://s3.amazonaws.com/irs-form-990/202033529349300043_public.xml","ASSISTANCE FOR HURRICANE FLORENCE","50","14397",NA
"201521259349301377","752699500","AMERICAN PAINT HORSE","2014","990","https://s3.amazonaws.com/irs-form-990/201521259349301377_public.xml","SCHOLARSHIP",NA,"800",NA
"201521259349301377","752699500","AMERICAN PAINT HORSE","2014","990","https://s3.amazonaws.com/irs-form-990/201521259349301377_public.xml","SCHOLARSHIP",NA,"1500",NA
"201521259349301377","752699500","AMERICAN PAINT HORSE","2014","990","https://s3.amazonaws.com/irs-form-990/201521259349301377_public.xml","SCHOLARSHIP",NA,"1000",NA
"201521259349301377","752699500","AMERICAN PAINT HORSE","2014","990","https://s3.amazonaws.com/irs-form-990/201521259349301377_public.xml","SCHOLARSHIP",NA,"1000",NA
"201521259349301377","752699500","AMERICAN PAINT HORSE","2014","990","https://s3.amazonaws.com/irs-form-990/201521259349301377_public.xml","SCHOLARSHIP",NA,"1000",NA
"201521259349301377","752699500","AMERICAN PAINT HORSE","2014","990","https://s3.amazonaws.com/irs-form-990/201521259349301377_public.xml","SCHOLARSHIP",NA,"1000",NA
"201521259349301377","752699500","AMERICAN PAINT HORSE","2014","990","https://s3.amazonaws.com/irs-form-990/201521259349301377_public.xml","SCHOLARSHIP",NA,"600",NA
"201521259349301377","752699500","AMERICAN PAINT HORSE","2014","990","https://s3.amazonaws.com/irs-form-990/201521259349301377_public.xml","SCHOLARSHIP",NA,"1000",NA
"201521259349301377","752699500","AMERICAN PAINT HORSE","2014","990","https://s3.amazonaws.com/irs-form-990/201521259349301377_public.xml","SCHOLARSHIP",NA,"1000",NA
"201521259349301377","752699500","AMERICAN PAINT HORSE","2014","990","https://s3.amazonaws.com/irs-form-990/201521259349301377_public.xml","SCHOLARSHIP",NA,"1000",NA
"201521259349301377","752699500","AMERICAN PAINT HORSE","2014","990","https://s3.amazonaws.com/irs-form-990/201521259349301377_public.xml","SCHOLARSHIP",NA,"1000",NA
"201521259349301377","752699500","AMERICAN PAINT HORSE","2014","990","https://s3.amazonaws.com/irs-form-990/201521259349301377_public.xml","SCHOLARSHIP",NA,"1000",NA
"201521259349301377","752699500","AMERICAN PAINT HORSE","2014","990","https://s3.amazonaws.com/irs-form-990/201521259349301377_public.xml","SCHOLARSHIP",NA,"1000",NA
"201521259349301377","752699500","AMERICAN PAINT HORSE","2014","990","https://s3.amazonaws.com/irs-form-990/201521259349301377_public.xml","SCHOLARSHIP",NA,"1000",NA
"201521259349301377","752699500","AMERICAN PAINT HORSE","2014","990","https://s3.amazonaws.com/irs-form-990/201521259349301377_public.xml","SCHOLARSHIP",NA,"1000",NA
"201521259349301377","752699500","AMERICAN PAINT HORSE","2014","990","https://s3.amazonaws.com/irs-form-990/201521259349301377_public.xml","SCHOLARSHIP",NA,"1000",NA
"201521259349301377","752699500","AMERICAN PAINT HORSE","2014","990","https://s3.amazonaws.com/irs-form-990/201521259349301377_public.xml","SCHOLARSHIP",NA,"1000",NA
"201521259349301377","752699500","AMERICAN PAINT HORSE","2014","990","https://s3.amazonaws.com/irs-form-990/201521259349301377_public.xml","SCHOLARSHIP",NA,"1000",NA
"201521259349301377","752699500","AMERICAN PAINT HORSE","2014","990","https://s3.amazonaws.com/irs-form-990/201521259349301377_public.xml","SCHOLARSHIP",NA,"1000",NA
"201521259349301377","752699500","AMERICAN PAINT HORSE","2014","990","https://s3.amazonaws.com/irs-form-990/201521259349301377_public.xml","SCHOLARSHIP",NA,"1000",NA
"201521259349301377","752699500","AMERICAN PAINT HORSE","2014","990","https://s3.amazonaws.com/irs-form-990/201521259349301377_public.xml","SCHOLARSHIP",NA,"1000",NA
"201521259349301377","752699500","AMERICAN PAINT HORSE","2014","990","https://s3.amazonaws.com/irs-form-990/201521259349301377_public.xml","SCHOLARSHIP",NA,"1000",NA
"201521259349301377","752699500","AMERICAN PAINT HORSE","2014","990","https://s3.amazonaws.com/irs-form-990/201521259349301377_public.xml","SCHOLARSHIP",NA,"1750",NA
"201521259349301377","752699500","AMERICAN PAINT HORSE","2014","990","https://s3.amazonaws.com/irs-form-990/201521259349301377_public.xml","SCHOLARSHIP",NA,"500",NA
"201521259349301377","752699500","AMERICAN PAINT HORSE","2014","990","https://s3.amazonaws.com/irs-form-990/201521259349301377_public.xml","SCHOLARSHIP",NA,"1000",NA
"201521259349301377","752699500","AMERICAN PAINT HORSE","2014","990","https://s3.amazonaws.com/irs-form-990/201521259349301377_public.xml","SCHOLARSHIP",NA,"1000",NA
"201521259349301377","752699500","AMERICAN PAINT HORSE","2014","990","https://s3.amazonaws.com/irs-form-990/201521259349301377_public.xml","SCHOLARSHIP",NA,"1000",NA
"201521259349301377","752699500","AMERICAN PAINT HORSE","2014","990","https://s3.amazonaws.com/irs-form-990/201521259349301377_public.xml","SCHOLARSHIP",NA,"1000",NA
"201521259349301377","752699500","AMERICAN PAINT HORSE","2014","990","https://s3.amazonaws.com/irs-form-990/201521259349301377_public.xml","SCHOLARSHIP",NA,"1000",NA
"201521259349301377","752699500","AMERICAN PAINT HORSE","2014","990","https://s3.amazonaws.com/irs-form-990/201521259349301377_public.xml","SCHOLARSHIP",NA,"1000",NA
"201521259349301377","752699500","AMERICAN PAINT HORSE","2014","990","https://s3.amazonaws.com/irs-form-990/201521259349301377_public.xml","SCHOLARSHIP",NA,"1000",NA
"201521259349301377","752699500","AMERICAN PAINT HORSE","2014","990","https://s3.amazonaws.com/irs-form-990/201521259349301377_public.xml","SCHOLARSHIP",NA,"1000",NA
"201521259349301377","752699500","AMERICAN PAINT HORSE","2014","990","https://s3.amazonaws.com/irs-form-990/201521259349301377_public.xml","SCHOLARSHIP",NA,"1000",NA
"201521259349301377","752699500","AMERICAN PAINT HORSE","2014","990","https://s3.amazonaws.com/irs-form-990/201521259349301377_public.xml","SCHOLARSHIP",NA,"750",NA
"201521259349301377","752699500","AMERICAN PAINT HORSE","2014","990","https://s3.amazonaws.com/irs-form-990/201521259349301377_public.xml","SCHOLARSHIP",NA,"1000",NA
"201521259349301377","752699500","AMERICAN PAINT HORSE","2014","990","https://s3.amazonaws.com/irs-form-990/201521259349301377_public.xml","SCHOLARSHIP",NA,"1000",NA
"201521259349301377","752699500","AMERICAN PAINT HORSE","2014","990","https://s3.amazonaws.com/irs-form-990/201521259349301377_public.xml","SCHOLARSHIP",NA,"1000",NA
"201521259349301377","752699500","AMERICAN PAINT HORSE","2014","990","https://s3.amazonaws.com/irs-form-990/201521259349301377_public.xml","SCHOLARSHIP",NA,"1000",NA
"201521259349301377","752699500","AMERICAN PAINT HORSE","2014","990","https://s3.amazonaws.com/irs-form-990/201521259349301377_public.xml","SCHOLARSHIP",NA,"1000",NA
"201521259349301377","752699500","AMERICAN PAINT HORSE","2014","990","https://s3.amazonaws.com/irs-form-990/201521259349301377_public.xml","SCHOLARSHIP",NA,"1000",NA
"201521259349301377","752699500","AMERICAN PAINT HORSE","2014","990","https://s3.amazonaws.com/irs-form-990/201521259349301377_public.xml","SCHOLARSHIP",NA,"1000",NA
"201521259349301377","752699500","AMERICAN PAINT HORSE","2014","990","https://s3.amazonaws.com/irs-form-990/201521259349301377_public.xml","SCHOLARSHIP",NA,"1000",NA
"201521259349301377","752699500","AMERICAN PAINT HORSE","2014","990","https://s3.amazonaws.com/irs-form-990/201521259349301377_public.xml","SCHOLARSHIP",NA,"1000",NA
"201521259349301377","752699500","AMERICAN PAINT HORSE","2014","990","https://s3.amazonaws.com/irs-form-990/201521259349301377_public.xml","SCHOLARSHIP",NA,"600",NA
"201521259349301377","752699500","AMERICAN PAINT HORSE","2014","990","https://s3.amazonaws.com/irs-form-990/201521259349301377_public.xml","SCHOLARSHIP",NA,"900",NA
"201521259349301377","752699500","AMERICAN PAINT HORSE","2014","990","https://s3.amazonaws.com/irs-form-990/201521259349301377_public.xml","SCHOLARSHIP",NA,"1000",NA
"201521259349301377","752699500","AMERICAN PAINT HORSE","2014","990","https://s3.amazonaws.com/irs-form-990/201521259349301377_public.xml","SCHOLARSHIP",NA,"1000",NA
"201521259349301377","752699500","AMERICAN PAINT HORSE","2014","990","https://s3.amazonaws.com/irs-form-990/201521259349301377_public.xml","SCHOLARSHIP",NA,"1000",NA
"201521259349301377","752699500","AMERICAN PAINT HORSE","2014","990","https://s3.amazonaws.com/irs-form-990/201521259349301377_public.xml","SCHOLARSHIP",NA,"1000",NA
"201521259349301377","752699500","AMERICAN PAINT HORSE","2014","990","https://s3.amazonaws.com/irs-form-990/201521259349301377_public.xml","SCHOLARSHIP",NA,"1000",NA
"201521259349301377","752699500","AMERICAN PAINT HORSE","2014","990","https://s3.amazonaws.com/irs-form-990/201521259349301377_public.xml","SCHOLARSHIP",NA,"1000",NA
"201521259349301377","752699500","AMERICAN PAINT HORSE","2014","990","https://s3.amazonaws.com/irs-form-990/201521259349301377_public.xml","SCHOLARSHIP",NA,"1000",NA
"201521259349301377","752699500","AMERICAN PAINT HORSE","2014","990","https://s3.amazonaws.com/irs-form-990/201521259349301377_public.xml","SCHOLARSHIP",NA,"1000",NA
"201521259349301377","752699500","AMERICAN PAINT HORSE","2014","990","https://s3.amazonaws.com/irs-form-990/201521259349301377_public.xml","SCHOLARSHIP",NA,"1000",NA
"201521259349301377","752699500","AMERICAN PAINT HORSE","2014","990","https://s3.amazonaws.com/irs-form-990/201521259349301377_public.xml","SCHOLARSHIP",NA,"1000",NA
"201521259349301377","752699500","AMERICAN PAINT HORSE","2014","990","https://s3.amazonaws.com/irs-form-990/201521259349301377_public.xml","SCHOLARSHIP",NA,"1000",NA
"201521259349301377","752699500","AMERICAN PAINT HORSE","2014","990","https://s3.amazonaws.com/irs-form-990/201521259349301377_public.xml","SCHOLARSHIP",NA,"1000",NA
"201521259349301377","752699500","AMERICAN PAINT HORSE","2014","990","https://s3.amazonaws.com/irs-form-990/201521259349301377_public.xml","SCHOLARSHIP",NA,"1000",NA
"201521259349301377","752699500","AMERICAN PAINT HORSE","2014","990","https://s3.amazonaws.com/irs-form-990/201521259349301377_public.xml","SCHOLARSHIP",NA,"350",NA
"201521259349301377","752699500","AMERICAN PAINT HORSE","2014","990","https://s3.amazonaws.com/irs-form-990/201521259349301377_public.xml","SCHOLARSHIP",NA,"2000",NA
"201521259349301377","752699500","AMERICAN PAINT HORSE","2014","990","https://s3.amazonaws.com/irs-form-990/201521259349301377_public.xml","SCHOLARSHIP",NA,"1000",NA
"201521259349301377","752699500","AMERICAN PAINT HORSE","2014","990","https://s3.amazonaws.com/irs-form-990/201521259349301377_public.xml","SCHOLARSHIP",NA,"1000",NA
"201521259349301377","752699500","AMERICAN PAINT HORSE","2014","990","https://s3.amazonaws.com/irs-form-990/201521259349301377_public.xml","SCHOLARSHIP",NA,"1000",NA
"201521259349301377","752699500","AMERICAN PAINT HORSE","2014","990","https://s3.amazonaws.com/irs-form-990/201521259349301377_public.xml","SCHOLARSHIP",NA,"1000",NA
"201521259349301377","752699500","AMERICAN PAINT HORSE","2014","990","https://s3.amazonaws.com/irs-form-990/201521259349301377_public.xml","SCHOLARSHIP",NA,"1000",NA
"201521259349301377","752699500","AMERICAN PAINT HORSE","2014","990","https://s3.amazonaws.com/irs-form-990/201521259349301377_public.xml","SCHOLARSHIP",NA,"700",NA
"201922919349300137","916174771","WHATCOM MUSEUM FOUNDATION","2018","990","https://s3.amazonaws.com/irs-form-990/201922919349300137_public.xml","GRANT","8","31197","FMV"
"201302249349300100","530205889","American Association of Museums","2012","990","https://s3.amazonaws.com/irs-form-990/201302249349300100_public.xml","Scholarships and awards","69","40071",NA
"201211719349300306","223306236","NEWARK ATHLETIC HALL OF FAME","2011","990","https://s3.amazonaws.com/irs-form-990/201211719349300306_public.xml","SCHOLARSHIPS","4","8000",NA
"201431159349300143","132761376","CHILDREN'S MUSEUM OF MANHATTAN","2012","990","https://s3.amazonaws.com/irs-form-990/201431159349300143_public.xml","CASH STIPEND","44","23096",NA
"201443249349300234","132761376","CHILDREN'S MUSEUM OF MANHATTAN","2013","990","https://s3.amazonaws.com/irs-form-990/201443249349300234_public.xml","CASH STIPEND","23","5742",NA
