"OBJECT_ID","EIN","NAME","TAXYR","FORMTYPE","URL","SR_03_RLTD_ORG_PTR_EIN","SR_03_RLTD_ORG_PTR_PRIMARY_ACT","SR_03_RLTD_ORG_PTR_DMCL_STATE","SR_03_RLTD_ORG_PTR_CTRL_NA","SR_03_RLTD_ORG_PTR_PREDMNTINCOME","SR_03_RLTD_ORG_PTR_TOT_INCOME","SR_03_RLTD_ORG_PTR_EOY_ASSETS","SR_03_RLTD_ORG_PTR_ALLOC_X","SR_03_RLTD_ORG_PTR_GENERAL_X","SR_03_RLTD_ORG_PTR_PCT_OWN","SR_03_RLTD_ORG_PTR_DMCL_CNTR"
"201741319349305654","131624100","MUSEUM OF MODERN ART","2015","990","https://s3.amazonaws.com/irs-form-990/201741319349305654_public.xml","202379359","Real Estate","NY","N/A","Related","-282807","3951223","0","1","1",NA
"201923199349320472","411658987","THE SOAP FACTORY","2018","990","https://s3.amazonaws.com/irs-form-990/201923199349320472_public.xml","824785250","NONRESIDENTIAL RENTAL","MN",NA,"RELATED",NA,"1737923","0","1","1.00000",NA
"201811159349300026","510152836","MISSOURI VETERINARY MEDICAL FOUNDATION","2017","990","https://s3.amazonaws.com/irs-form-990/201811159349300026_public.xml","431806574","BLDG OWNED","MO","N/A",NA,"1972","194827","false","true","0.50000",NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","474542524","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","464145333","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","463848056","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","300829016","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","134215034","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","263400946","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","201973523","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","900908453","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","273310646","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","981136230","INVESTMENTS",NA,NA,"N/A",NA,NA,NA,NA,NA,"CJ"
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","462548899","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","475397308","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","462501216","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","472638594","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","472097418","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","471979711","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","352384789","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","800910794","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","043437926","INVESTMENTS","MA",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","043481078","INVESTMENTS","MA",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","043423446","INVESTMENTS","MA",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","980558809","INVESTMENTS",NA,NA,"N/A",NA,NA,NA,NA,NA,"LU"
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","043070522","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","900909419","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","274668306","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","208376342","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","473889463","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","461377243","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","472033623","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","364762301","INVESTMENTS",NA,NA,"N/A",NA,NA,NA,NA,NA,"CJ"
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","981207239","INVESTMENTS",NA,NA,"N/A",NA,NA,NA,NA,NA,"JE"
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","462568911","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","460986140","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","710890767","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","981265836","INVESTMENTS",NA,NA,"N/A",NA,NA,NA,NA,NA,"CJ"
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","980563996","INVESTMENTS",NA,NA,"N/A",NA,NA,NA,NA,NA,"NL"
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","320410036","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","383931197","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","273934030","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","453203414","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","901033350","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","461384936","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","043520886","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","473233984","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","471830643","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","364806500","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","461605646","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","471827246","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","472106149","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","800941373","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","461403554","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","770644776","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","900721046","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","550911808","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","364743445","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","475253229","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","462781217","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml",NA,"INVESTMENTS",NA,NA,"N/A",NA,NA,NA,NA,NA,"CJ"
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","274257497","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","274267038","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","201221910","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","274746803","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","980536488","INVESTMENTS",NA,NA,"N/A",NA,NA,NA,NA,NA,"BR"
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml",NA,"INVESTMENTS",NA,NA,"N/A",NA,NA,NA,NA,NA,"CJ"
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","043344621","INVESTMENTS","MA",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","043507407","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","043425685","INVESTMENTS","MA",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml",NA,"INVESTMENTS",NA,NA,"N/A",NA,NA,NA,NA,NA,"CA"
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml",NA,"INVESTMENTS",NA,NA,"N/A",NA,NA,NA,NA,NA,"CA"
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","472205984","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","981196430","INVESTMENTS",NA,NA,"N/A",NA,NA,NA,NA,NA,"CJ"
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","273609237","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","371657369","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","320390438","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","454447102","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","453083079","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","453668839","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","454748900","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","611740169","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","452502061","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","260526961","INVESTMENTS","TX",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","272436234","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","471180960","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","981102667","INVESTMENTS",NA,NA,"N/A",NA,NA,NA,NA,NA,"CH"
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","300825127","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","260346359","INVESTMENTS",NA,NA,"N/A",NA,NA,NA,NA,NA,"CJ"
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml",NA,"INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml",NA,"INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","260489545","INVESTMENTS",NA,NA,"N/A",NA,NA,NA,NA,NA,"CJ"
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","800965922","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","522279515","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","800955742","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","461235435","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","273637201","INVESTMENTS","MD",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","465214306","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","813349445","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml",NA,"INVESTMENTS",NA,NA,"N/A",NA,NA,NA,NA,NA,"CJ"
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","455311665","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","810786898","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","810780333","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","464391864","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","800963664","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml",NA,"INVESTMENTS",NA,NA,"N/A",NA,NA,NA,NA,NA,"CJ"
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","464623957","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","811908770","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","900538481","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","454154784","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","475340743","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","461625319","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","980634601","INVESTMENTS",NA,NA,"N/A",NA,NA,NA,NA,NA,"JE"
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","453159941","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","980527266","INVESTMENTS",NA,NA,"N/A",NA,NA,NA,NA,NA,"CJ"
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","202595311","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml",NA,"INVESTMENTS",NA,NA,"N/A",NA,NA,NA,NA,NA,"CJ"
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","452686195","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","900708621","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","800858078","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","141933484","INVESTMENTS","DE",NA,"N/A",NA,NA,NA,NA,NA,NA
"201711329349300011","530199180","Trustees for Harvard University","2015","990","https://s3.amazonaws.com/irs-form-990/201711329349300011_public.xml","981293611","INVESTMENTS",NA,NA,"N/A",NA,NA,NA,NA,NA,"JE"
